Nitrogen,Phosphorus,Potassium,Temperature,pH,Rainfall,Crop,Fertilizer
106,21,35,25.627355,7.428523634,188.5506536,coffee,Potassium Sulphate
116,38,34,23.29250318,6.020947179,183.468585,coffee,Potassium Sulphate
97,35,26,24.91461008,6.334610249,166.2549307,coffee,Potassium Sulphate
107,34,32,26.77463708,6.78006386,177.7745075,coffee,Potassium Sulphate
99,15,27,27.41711238,6.086922359,127.92461,coffee,Potassium Sulphate
118,33,30,24.13179691,6.362607851,173.3228386,coffee,Potassium Sulphate
117,32,34,26.2724184,6.758792552,127.1752928,coffee,Potassium Sulphate
104,18,30,23.60301571,6.779832611,140.9370415,coffee,Potassium Sulphate
40,72,77,17.02498456,7.485996067,88.55123143,Soyabeans,MOP
23,72,84,19.02061277,6.920251378,79.92698081,Soyabeans,MOP
39,58,85,17.88776475,5.996932037,68.54932919,Soyabeans,MOP
22,72,85,18.86805647,6.391173589,88.51048983,Soyabeans,MOP
36,67,77,18.36952567,7.152811172,79.26357665,Soyabeans,MOP
32,73,81,20.45078582,5.988992796,92.68373702,Soyabeans,MOP
58,70,84,20.6543203,6.231049028,74.6631118,Soyabeans,MOP
59,70,84,17.3348681,7.550808267,82.61734721,Soyabeans,MOP
42,62,75,18.17912258,7.010570541,81.84997529,Soyabeans,MOP
28,74,81,18.01272266,8.753795334,81.98568791,Soyabeans,MOP
58,66,79,20.99373558,8.718192847,93.55280105,Soyabeans,MOP
43,66,79,19.46233971,7.976607593,74.58565097,Soyabeans,MOP
58,63,81,19.81344531,6.515499549,78.96514709,Soyabeans,MOP
23,62,85,18.97424756,8.490127142,80.7108745,Soyabeans,MOP
27,62,77,18.19737048,6.576415562,70.18185181,Soyabeans,MOP
28,72,84,18.72963144,6.481783043,71.58010169,Soyabeans,MOP
50,56,76,20.99502153,7.966605025,73.50734019,Soyabeans,MOP
39,71,84,20.28155898,8.140825437,82.52339655,Soyabeans,MOP
25,78,76,17.48042641,7.228963452,66.96980581,Soyabeans,MOP
31,70,77,20.88818675,6.492546046,90.46228334,Soyabeans,MOP
26,80,83,17.08498521,7.528599957,71.31007253,Soyabeans,MOP
25,68,77,20.09340593,7.701446446,85.74904898,Soyabeans,MOP
31,78,76,17.57212145,8.519975748,89.31050665,Soyabeans,MOP
60,68,83,19.12065218,6.620900869,85.52950164,Soyabeans,MOP
59,62,83,18.57665902,8.104396058,72.94940441,Soyabeans,MOP
22,67,78,17.16606398,6.204090835,72.32667516,Soyabeans,MOP
36,65,80,18.2872007,6.051091339,74.87445574,Soyabeans,MOP
59,60,84,19.03025305,7.690962338,94.70992037,Soyabeans,MOP
54,77,85,17.1418614,7.829211144,83.74606679,Soyabeans,MOP
43,68,81,17.47809436,6.761599706,78.92060234,Soyabeans,MOP
28,76,82,20.56601874,6.654425315,83.75937135,Soyabeans,MOP
42,79,85,17.22385224,6.129533877,76.57580954,Soyabeans,MOP
32,60,83,19.69141713,8.829273328,91.76071648,Soyabeans,MOP
22,78,76,17.84851658,8.621662982,76.32470713,Soyabeans,MOP
31,79,75,18.8202251,8.204862075,89.73119396,Soyabeans,MOP
28,58,81,17.47500984,6.18042747,93.35034262,Soyabeans,MOP
57,58,77,18.72649425,7.978996755,81.20176515,Soyabeans,MOP
49,55,78,18.65580107,7.863113671,81.70769297,Soyabeans,MOP
46,76,77,18.2356751,6.967843048,83.74879344,Soyabeans,MOP
54,61,77,18.81198127,6.206582193,77.5429424,Soyabeans,MOP
38,60,76,18.65054116,8.868741443,77.92798682,Soyabeans,MOP
59,55,79,20.36720401,8.766128654,82.2545577,Soyabeans,MOP
36,76,75,18.38120357,8.736337905,70.52056697,Soyabeans,MOP
57,68,81,17.17012591,8.081095263,72.78624223,Soyabeans,MOP
35,66,81,19.37101121,6.138243973,85.24819851,Soyabeans,MOP
35,64,78,17.92845928,7.496645259,85.37378769,Soyabeans,MOP
52,60,79,19.45339934,8.380185271,75.6317566,Soyabeans,MOP
27,76,83,19.12829388,6.289614016,89.61857826,Soyabeans,MOP
57,60,84,19.1034283,6.586777189,75.49101167,Soyabeans,MOP
52,68,78,17.48504075,6.89655198,86.05078037,Soyabeans,MOP
43,79,79,19.40751744,7.806747656,80.25064637,Soyabeans,MOP
44,74,85,20.18649426,7.150681303,78.26039559,Soyabeans,MOP
24,55,78,17.30287885,6.64919573,75.57790384,Soyabeans,MOP
29,77,75,17.50361137,7.778591618,72.9446671,Soyabeans,MOP
20,60,78,18.17234999,6.358740355,90.7760707,Soyabeans,MOP
56,67,78,17.57445618,8.255450758,77.81891424,Soyabeans,MOP
37,66,85,20.93175255,6.456148474,78.06910795,Soyabeans,MOP
49,71,76,19.71098332,6.613072145,85.57925437,Soyabeans,MOP
59,69,80,19.07937684,8.165359297,69.40619137,Soyabeans,MOP
20,79,77,18.54988627,7.64867466,76.32565249,Soyabeans,MOP
24,56,85,18.19903647,6.545888558,80.6405403,Soyabeans,MOP
51,72,75,18.88852533,7.104224797,80.1113384,Soyabeans,MOP
57,73,85,18.49311205,7.358099622,91.94595352,Soyabeans,MOP
22,64,82,19.48974337,6.4740245,87.51312796,Soyabeans,MOP
52,73,79,17.25769499,7.840339389,94.00287214,Soyabeans,MOP
29,75,75,19.62416326,7.064790365,88.4585692,Soyabeans,MOP
44,59,78,20.67526473,7.599033472,84.78344008,Soyabeans,MOP
41,69,82,20.02381489,6.715587232,68.97806542,Soyabeans,MOP
52,56,85,20.1187446,6.81712422,88.68168643,Soyabeans,MOP
34,76,80,20.65691793,7.985417393,65.23811143,Soyabeans,MOP
42,74,83,19.2582557,7.545258424,65.78042032,Soyabeans,MOP
34,71,79,17.927806,7.728998197,74.63872762,Soyabeans,MOP
27,73,79,19.16288268,7.354973451,82.69766829,Soyabeans,MOP
30,70,79,20.26942271,7.313122235,69.64449182,Soyabeans,MOP
57,57,75,17.09104223,7.785039076,87.27444866,Soyabeans,MOP
27,79,82,17.06579293,6.307004923,70.87150577,Soyabeans,MOP
32,71,85,20.62767492,6.403982316,92.06630306,Soyabeans,MOP
31,76,82,20.8248451,7.599279991,79.20509212,Soyabeans,MOP
33,75,84,19.46210401,7.217018459,68.81405149,Soyabeans,MOP
47,80,77,17.18248372,7.561108006,72.85017344,Soyabeans,MOP
54,62,80,17.48911699,7.489545074,79.45758333,Soyabeans,MOP
47,79,78,17.48395377,6.609696734,65.11365631,Soyabeans,MOP
35,57,83,19.48316794,7.476800943,80.4986291,Soyabeans,MOP
53,73,77,19.71359733,7.325451279,73.64476535,Soyabeans,MOP
45,61,78,19.48649305,6.489389282,81.5284269,Soyabeans,MOP
37,78,79,19.95264829,7.786366322,88.6810311,Soyabeans,MOP
30,75,81,19.41789736,6.408437886,68.4951189,Soyabeans,MOP
37,55,82,19.45591848,8.423873703,78.44910564,Soyabeans,MOP
53,65,76,20.19137759,8.719960893,77.33795356,Soyabeans,MOP
22,60,85,18.8392908,7.811997977,94.78189594,Soyabeans,MOP
60,61,78,20.71219282,6.317153205,94.03659867,Soyabeans,MOP
42,67,77,18.99424448,7.114405288,78.69707199,Soyabeans,MOP
39,76,76,19.96837462,8.135900726,69.15759062,Soyabeans,MOP
35,63,76,17.81564548,7.714153038,90.82097601,Soyabeans,MOP
30,65,82,20.71424384,7.103798069,76.77888672,Soyabeans,MOP
57,56,78,17.34150229,8.861479668,67.9545435,Soyabeans,MOP
48,65,78,17.43732714,7.861128148,73.0926704,Soyabeans,MOP
36,56,83,18.89780215,7.4526709,69.09512477,Soyabeans,MOP
40,58,75,18.59190771,7.168096055,89.60982451,Soyabeans,MOP
49,69,82,18.31561493,7.26311855,81.78710463,Soyabeans,MOP
13,60,25,17.13692774,5.68597166,128.256862,beans,Super Phosphate
25,70,16,19.63474332,5.759237003,106.3598183,beans,Super Phosphate
31,55,22,22.91350245,5.873171894,109.225556,beans,Super Phosphate
40,64,16,16.43340342,5.926676985,140.3717815,beans,Super Phosphate
2,61,20,22.13974653,5.95561668,76.64128258,beans,Super Phosphate
26,65,22,17.84806561,5.949949081,143.0984171,beans,Super Phosphate
17,57,21,19.88394011,5.789214289,60.91974792,beans,Super Phosphate
26,80,18,19.32509638,5.581021521,104.7783947,beans,Super Phosphate
17,59,17,18.4167001,5.689858133,132.9801054,beans,Super Phosphate
27,59,22,21.81167649,5.794158504,130.0608093,beans,Super Phosphate
28,58,24,19.72702528,5.748190463,143.7630894,beans,Super Phosphate
25,57,19,17.15432954,5.566522896,87.99669731,beans,Super Phosphate
28,80,17,19.62207826,5.809419584,144.1567454,beans,Super Phosphate
25,60,22,21.63149148,5.887263027,134.3649948,beans,Super Phosphate
12,78,23,16.06522754,5.99812453,88.06638775,beans,Super Phosphate
6,77,25,20.61162204,5.792744849,69.63833855,beans,Super Phosphate
22,79,17,21.42451099,5.912289889,116.5206923,beans,Super Phosphate
27,80,15,19.07096165,5.788386951,86.21917578,beans,Super Phosphate
10,55,23,21.18853178,5.728233081,137.1948633,beans,Super Phosphate
23,65,20,23.0429097,5.833940084,108.3684316,beans,Super Phosphate
19,78,16,20.65375833,5.967533236,67.71768947,beans,Super Phosphate
19,65,25,18.09551014,5.625096446,144.7902323,beans,Super Phosphate
22,70,19,18.23775702,5.515615023,69.44951585,beans,Super Phosphate
37,64,22,17.48189735,5.954665349,121.9401369,beans,Super Phosphate
11,71,17,19.9191786,5.74644777,82.68554379,beans,Super Phosphate
18,79,20,20.27514686,5.877347515,139.7521543,beans,Super Phosphate
21,63,17,15.77370214,5.979973965,108.3441414,beans,Super Phosphate
24,80,22,16.71170642,5.635993966,96.77285817,beans,Super Phosphate
34,60,22,17.66148158,5.635231778,100.6711761,beans,Super Phosphate
16,75,21,18.50692825,5.679224346,87.0513289,beans,Super Phosphate
17,77,23,24.51324787,5.670062975,64.19497947,beans,Super Phosphate
37,72,18,18.87614998,5.724242065,105.4120514,beans,Super Phosphate
40,73,20,21.59343016,5.811314232,61.13872036,beans,Super Phosphate
9,77,17,20.12373284,5.783425416,106.158201,beans,Super Phosphate
1,62,23,15.43546065,5.607808432,139.0302034,beans,Super Phosphate
33,59,22,22.64236876,5.946999529,122.3886015,beans,Super Phosphate
23,59,19,21.98560799,5.852046999,129.5650601,beans,Super Phosphate
6,62,22,20.53052663,5.824090984,120.4509288,beans,Super Phosphate
25,63,20,15.78601387,5.502999119,95.17028129,beans,Super Phosphate
7,79,23,19.6365349,5.821649914,96.65888933,beans,Super Phosphate
8,72,17,20.57341244,5.711439256,87.87869161,beans,Super Phosphate
27,64,15,20.16080524,5.514927264,138.2362122,beans,Super Phosphate
28,66,23,21.53989176,5.99616119,120.6913038,beans,Super Phosphate
32,57,18,15.53834801,5.695422863,107.3850593,beans,Super Phosphate
27,56,22,19.91853092,5.833010958,108.6434544,beans,Super Phosphate
17,77,24,20.76952209,5.568456899,109.0193712,beans,Super Phosphate
0,65,15,23.46168338,5.645435626,95.84253438,beans,Super Phosphate
13,72,21,24.32116642,5.821194486,60.27552528,beans,Super Phosphate
34,60,23,20.12574053,5.659254981,100.0497183,beans,Super Phosphate
9,80,19,21.80619564,5.945465949,125.0972687,beans,Super Phosphate
11,72,20,19.52226241,5.951177452,113.334026,beans,Super Phosphate
3,67,24,17.00067625,5.520880014,103.2926407,beans,Super Phosphate
35,69,23,16.78791503,5.578410206,75.45328039,beans,Super Phosphate
3,77,25,24.84906168,5.608165195,62.21292186,beans,Super Phosphate
23,62,19,16.51783455,5.609435128,98.77794225,beans,Super Phosphate
22,71,17,18.15300153,5.509295379,107.6907964,beans,Super Phosphate
31,79,25,23.18864385,5.902033406,63.38208822,beans,Super Phosphate
34,59,18,23.38002569,5.744117663,87.66898664,beans,Super Phosphate
12,63,17,18.358923,5.717143397,138.414764,beans,Super Phosphate
27,56,20,19.25975367,5.542690119,94.9533526,beans,Super Phosphate
7,63,24,22.95458237,5.858617867,107.7315386,beans,Super Phosphate
24,67,22,20.120043,5.618844277,104.6252153,beans,Super Phosphate
11,71,24,21.14011423,5.606620346,141.6056722,beans,Super Phosphate
37,74,15,24.92360104,5.582178402,62.7089169,beans,Super Phosphate
25,76,24,15.33042636,5.56503533,135.3315583,beans,Super Phosphate
34,66,17,18.81097271,5.889614577,125.084915,beans,Super Phosphate
20,69,15,23.44260668,5.934136378,107.4137246,beans,Super Phosphate
37,65,16,22.8352024,5.683548308,63.59276673,beans,Super Phosphate
18,74,15,24.9035819,5.70836603,146.4727237,beans,Super Phosphate
4,67,25,23.78709569,5.948164454,119.6404412,beans,Super Phosphate
37,56,25,22.05592283,5.774755144,126.7265372,beans,Super Phosphate
5,59,15,18.87492997,5.97229163,134.1811718,beans,Super Phosphate
11,61,21,18.62328774,5.532100554,135.3378033,beans,Super Phosphate
22,80,20,23.00884744,5.669560726,100.118612,beans,Super Phosphate
12,61,19,19.33162606,5.655726817,68.51253427,beans,Super Phosphate
5,74,21,16.24469193,5.591704014,66.97053257,beans,Super Phosphate
27,69,22,17.91652287,5.932323085,69.14681022,beans,Super Phosphate
31,75,18,15.46789263,5.824208309,88.88796102,beans,Super Phosphate
36,68,20,17.06104474,5.86442953,81.83420522,beans,Super Phosphate
5,65,16,21.32776028,5.866744372,109.1013261,beans,Super Phosphate
32,79,15,23.90910104,5.706198621,81.60211243,beans,Super Phosphate
11,78,22,23.89756791,5.940546818,112.6616435,beans,Super Phosphate
0,55,22,22.98666928,5.916779289,143.8584938,beans,Super Phosphate
14,59,15,21.35135729,5.779090476,146.4548645,beans,Super Phosphate
29,68,23,24.1638445,5.82738029,116.7324324,beans,Super Phosphate
32,68,19,24.62835037,5.514234138,149.7441028,beans,Super Phosphate
17,64,17,21.02213209,5.662699104,124.6118471,beans,Super Phosphate
13,69,19,17.30844532,5.86390397,115.199245,beans,Super Phosphate
14,67,22,23.82576704,5.624690248,84.64143632,beans,Super Phosphate
9,69,20,19.30607278,5.591560999,129.3449326,beans,Super Phosphate
20,73,22,16.03768615,5.976312538,130.3900798,beans,Super Phosphate
40,78,20,19.18572809,5.669236258,80.15293435,beans,Super Phosphate
27,72,23,19.92889503,5.961934481,64.02640797,beans,Super Phosphate
14,67,15,19.56376468,5.690065688,139.2921004,beans,Super Phosphate
7,56,18,18.31357543,5.698371311,76.14153904,beans,Super Phosphate
27,65,18,20.10993761,5.59503163,73.36386477,beans,Super Phosphate
30,63,16,23.60506572,5.525904526,100.5978728,beans,Super Phosphate
37,70,25,19.73136909,5.819403771,84.06354115,beans,Super Phosphate
27,63,19,20.93409877,5.562201934,133.1914419,beans,Super Phosphate
22,60,24,18.78226261,5.630664753,104.2570723,beans,Super Phosphate
3,72,24,36.51268371,6.03160778,122.6539694,peas,Super Phosphate
40,59,23,36.89163721,5.269084669,163.7266551,peas,Super Phosphate
33,73,23,29.23540524,5.985792703,103.3301803,peas,Super Phosphate
27,57,24,27.33534897,6.09186275,142.3303677,peas,Super Phosphate
10,79,18,21.0643684,5.624731338,184.6226709,peas,Super Phosphate
30,75,25,30.33276599,6.446091759,149.299952,peas,Super Phosphate
40,70,20,31.80130272,5.623490043,147.0361442,peas,Super Phosphate
38,55,19,33.18184225,5.864623352,198.8298806,peas,Super Phosphate
35,58,20,29.38538562,5.761702519,90.05422663,peas,Super Phosphate
38,61,21,30.27374995,4.696518678,127.7767134,peas,Super Phosphate
33,58,24,35.45790488,5.269504214,108.6333046,peas,Super Phosphate
16,56,17,33.80020039,7.445444883,176.6165894,peas,Super Phosphate
31,72,17,28.69180475,5.833031708,96.36222901,peas,Super Phosphate
16,80,20,31.24021696,7.339320929,122.0146733,peas,Super Phosphate
27,72,17,28.98039357,6.347929353,120.7435664,peas,Super Phosphate
40,62,19,27.32198928,4.697750704,96.51524028,peas,Super Phosphate
18,58,16,21.47607807,4.962661422,180.382234,peas,Super Phosphate
3,68,16,18.31910448,4.964887857,107.4721605,peas,Super Phosphate
26,67,24,36.97794384,5.642813116,161.4812963,peas,Super Phosphate
16,70,20,24.80467592,5.6093956,121.5639121,peas,Super Phosphate
24,63,19,19.3479443,4.681576043,194.5921148,peas,Super Phosphate
9,76,25,28.88302142,5.70951224,179.2155874,peas,Super Phosphate
16,55,19,19.54314136,6.413543781,192.4372194,peas,Super Phosphate
28,75,21,24.7741949,6.007508163,114.2821387,peas,Super Phosphate
16,71,24,18.33124824,4.946369874,139.6483317,peas,Super Phosphate
24,70,21,19.14729038,5.517208078,132.7748215,peas,Super Phosphate
38,72,21,28.23416057,5.902103172,186.5008581,peas,Super Phosphate
9,66,21,30.11812084,5.719889876,157.0858232,peas,Super Phosphate
34,56,17,33.4126864,4.548202098,139.6702541,peas,Super Phosphate
1,76,19,24.18553163,6.669529416,177.3377996,peas,Super Phosphate
6,69,19,26.88630675,4.750929218,94.46748008,peas,Super Phosphate
26,73,21,31.33170829,4.946263888,161.7820226,peas,Super Phosphate
27,61,18,33.30711818,5.266227032,108.5090168,peas,Super Phosphate
27,71,23,23.45379018,7.10959773,150.8712202,peas,Super Phosphate
36,61,21,34.53823889,5.617008201,168.5948318,peas,Super Phosphate
17,73,18,19.50112224,5.632353113,197.3752649,peas,Super Phosphate
26,72,22,28.76794904,4.674941549,91.72084869,peas,Super Phosphate
17,64,16,30.97758716,7.161797643,180.716828,peas,Super Phosphate
14,74,19,18.39759147,6.624966131,93.12330644,peas,Super Phosphate
39,60,15,35.09357419,5.004074624,116.9106908,peas,Super Phosphate
6,66,15,34.93174223,6.345806011,159.2649827,peas,Super Phosphate
8,59,18,29.50523036,6.216814453,187.8961851,peas,Super Phosphate
2,67,18,34.51934775,5.921666758,129.0064612,peas,Super Phosphate
1,76,17,28.43430726,6.012719118,147.0414824,peas,Super Phosphate
16,73,19,18.41645629,4.684079249,163.2747473,peas,Super Phosphate
23,75,25,31.07508973,7.077170002,91.31256412,peas,Super Phosphate
32,70,20,20.89342749,6.208843215,195.5697875,peas,Super Phosphate
28,59,22,30.90607799,7.05181629,170.9919828,peas,Super Phosphate
5,62,23,27.9348279,4.722222454,145.3728801,peas,Super Phosphate
36,67,25,35.95176642,6.418062652,136.0456753,peas,Super Phosphate
1,66,23,19.54317155,4.803564468,173.1686574,peas,Super Phosphate
24,73,20,19.63736208,4.608695247,176.4134092,peas,Super Phosphate
17,67,18,31.2192752,5.611510977,129.2028653,peas,Super Phosphate
5,55,18,33.50876355,7.322097972,126.6738117,peas,Super Phosphate
5,56,24,24.80710166,5.023115055,188.4928637,peas,Super Phosphate
37,77,17,36.20970524,5.617122801,191.0658531,peas,Super Phosphate
13,73,20,30.50420876,5.391560418,162.5927723,peas,Super Phosphate
6,63,23,26.01630259,5.906596905,160.3337447,peas,Super Phosphate
16,77,22,31.48469278,6.574209678,100.546816,peas,Super Phosphate
25,64,20,33.15122581,4.807776749,105.0380275,peas,Super Phosphate
34,75,24,23.50222822,4.760038039,192.3023991,peas,Super Phosphate
20,77,23,34.87248659,5.180271502,148.2502786,peas,Super Phosphate
35,80,25,28.09269012,4.895927306,197.1144011,peas,Super Phosphate
14,75,24,24.54757829,6.436160044,118.3606557,peas,Super Phosphate
36,80,21,33.64769646,7.066087261,100.4673278,peas,Super Phosphate
7,77,18,20.5591255,6.655918078,191.0895109,peas,Super Phosphate
29,78,25,19.95991719,5.982854523,195.787103,peas,Super Phosphate
30,60,21,28.87667593,5.457871273,182.2688175,peas,Super Phosphate
20,74,16,36.04353699,4.759490199,159.8938645,peas,Super Phosphate
19,57,23,23.6734328,7.342409555,141.1250722,peas,Super Phosphate
3,60,19,25.74679443,4.820788186,100.7791633,peas,Super Phosphate
5,77,19,31.08564994,6.242052013,175.9303271,peas,Super Phosphate
5,68,20,18.72987676,5.001038726,139.8710041,peas,Super Phosphate
37,73,21,29.50304807,5.560224583,189.5208915,peas,Super Phosphate
9,59,24,20.43517772,4.747352458,137.2279662,peas,Super Phosphate
20,72,15,36.00415838,7.313517308,134.8596466,peas,Super Phosphate
31,56,23,31.46846241,5.661826398,174.5723999,peas,Super Phosphate
0,70,21,36.30049702,4.672437054,101.6073988,peas,Super Phosphate
21,74,15,29.49096726,6.471862118,153.2504506,peas,Super Phosphate
13,67,18,30.5753044,5.384762927,177.5764304,peas,Super Phosphate
27,74,20,24.69487673,5.859813416,91.95792434,peas,Super Phosphate
29,72,24,23.17409556,6.962386495,162.5931264,peas,Super Phosphate
5,68,20,19.04380471,6.12166671,155.3705624,peas,Super Phosphate
39,57,19,29.32379604,6.421748487,165.4113371,peas,Super Phosphate
22,62,16,34.6455408,4.828936119,180.9009998,peas,Super Phosphate
18,55,23,21.9989826,6.98571967,136.8274312,peas,Super Phosphate
39,77,21,22.99774444,4.603563116,159.689339,peas,Super Phosphate
13,75,20,30.55992394,6.979540061,178.8998611,peas,Super Phosphate
27,71,24,31.46417866,7.064973419,165.405354,peas,Super Phosphate
26,64,22,25.95058595,5.16516459,109.1821183,peas,Super Phosphate
23,55,16,21.01142393,5.111488821,185.2039114,peas,Super Phosphate
4,69,19,19.25100056,5.374358869,149.063196,peas,Super Phosphate
20,67,19,19.24462755,5.671419084,180.6465282,peas,Super Phosphate
7,74,17,22.47253208,5.667419697,96.74706956,peas,Super Phosphate
17,64,18,36.75087487,6.07938452,124.6028153,peas,Super Phosphate
35,71,17,29.89286629,6.931924963,198.1403003,peas,Super Phosphate
11,72,22,29.37735586,6.842744374,172.40168,peas,Super Phosphate
20,60,22,29.65052947,6.876572503,186.9226052,peas,Super Phosphate
10,71,18,19.54284889,6.151029296,173.1106982,peas,Super Phosphate
33,61,24,20.04611791,4.567446499,122.4564203,peas,Super Phosphate
19,55,20,27.43329405,7.18530147,54.73367631,cowpeas,Super Phosphate
8,54,20,28.3340432,7.034214276,38.7976407,cowpeas,Super Phosphate
36,55,20,27.01470397,6.635968698,55.296354,cowpeas,Super Phosphate
10,56,16,28.17432665,6.828187499,36.35720652,cowpeas,Super Phosphate
22,56,17,29.87888063,6.89077995,44.75215854,cowpeas,Super Phosphate
